Time	1FF	1Ia	1Vm	2FF	2Vm	AVm	BIa	BVm	
0.5578	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01057987	0	-0.1	
0.558	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01061987	0	-0.1	
0.5582	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01065987	0	-0.1	
0.5584	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01069987	0	-0.1	
0.5586	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01073987	0	-0.1	
0.5588	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01077987	0	-0.1	
0.559	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01081987	0	-0.1	
0.5592	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01085987	0	-0.1	
0.5594	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01089987	0	-0.1	
0.5596	0	5E-09	-0.07895765	0.4601501	0.02203002	0.01093987	0	-0.1	
0.5598	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01097987	0	-0.1	
0.56	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01101987	0	-0.1	
0.5602	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01105987	0	-0.1	
0.5604	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01109987	0	-0.1	
0.5606	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01113987	0	-0.1	
0.5608	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01117987	0	-0.1	
0.561	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01121987	0	-0.1	
0.5612	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01125987	0	-0.1	
0.5614	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01129987	0	-0.1	
0.5616	0	5E-09	-0.0777785	0.4621431	0.02242862	0.01133987	0	-0.1	
0.5618	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01137987	0	-0.1	
0.562	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01141987	0	-0.1	
0.5622	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01145987	0	-0.1	
0.5624	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01149987	0	-0.1	
0.5626	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01153987	0	-0.1	
0.5628	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01157987	0	-0.1	
0.563	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01161987	0	-0.1	
0.5632	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01165987	0	-0.1	
0.5634	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01169987	0	-0.1	
0.5636	0	5E-09	-0.07662293	0.4641362	0.02282725	0.01173987	0	-0.1	
0.5638	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01177987	0	-0.1	
0.564	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01181987	0	-0.1	
0.5642	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01185987	0	-0.1	
0.5644	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01189987	0	-0.1	
0.5646	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01193987	0	-0.1	
0.5648	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01197987	0	-0.1	
0.565	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01201987	0	-0.1	
0.5652	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01205987	0	-0.1	
0.5654	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01209987	0	-0.1	
0.5656	0	5E-09	-0.07549047	0.4661295	0.0232259	0.01213987	0	-0.1	
0.5658	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01217987	0	-0.1	
0.566	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01221987	0	-0.1	
0.5662	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01225987	0	-0.1	
0.5664	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01229987	0	-0.1	
0.5666	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01233987	0	-0.1	
0.5668	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01237987	0	-0.1	
0.567	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01241987	0	-0.1	
0.5672	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01245987	0	-0.1	
0.5674	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01249987	0	-0.1	
0.5676	0	5E-09	-0.07438066	0.4681229	0.02362458	0.01253987	0	-0.1	
0.5678	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01257987	0	-0.1	
0.568	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01261987	0	-0.1	
0.5682	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01265987	0	-0.1	
0.5684	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01269987	0	-0.1	
0.5686	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01273987	0	-0.1	
0.5688	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01277987	0	-0.1	
0.569	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01281987	0	-0.1	
0.5692	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01285987	0	-0.1	
0.5694	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01289987	0	-0.1	
0.5696	0	5E-09	-0.07329305	0.4701165	0.02402329	0.01293987	0	-0.1	
0.5698	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01297987	0	-0.1	
0.57	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01301987	0	-0.1	
0.5702	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01305987	0	-0.1	
0.5704	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01309987	0	-0.1	
0.5706	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01313987	0	-0.1	
0.5708	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01317987	0	-0.1	
0.571	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01321987	0	-0.1	
0.5712	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01325987	0	-0.1	
0.5714	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01329987	0	-0.1	
0.5716	0	5E-09	-0.07222719	0.4721102	0.02442203	0.01333987	0	-0.1	
0.5718	0	5E-09	-0.07118265	0.474104	0.02482079	0.01337987	0	-0.1	
0.572	0	5E-09	-0.07118265	0.474104	0.02482079	0.01341987	0	-0.1	
0.5722	0	5E-09	-0.07118265	0.474104	0.02482079	0.01345987	0	-0.1	
0.5724	0	5E-09	-0.07118265	0.474104	0.02482079	0.01349987	0	-0.1	
0.5726	0	5E-09	-0.07118265	0.474104	0.02482079	0.01353987	0	-0.1	
0.5728	0	5E-09	-0.07118265	0.474104	0.02482079	0.01357987	0	-0.1	
0.573	0	5E-09	-0.07118265	0.474104	0.02482079	0.01361987	0	-0.1	
0.5732	0	5E-09	-0.07118265	0.474104	0.02482079	0.01365987	0	-0.1	
0.5734	0	5E-09	-0.07118265	0.474104	0.02482079	0.01369987	0	-0.1	
0.5736	0	5E-09	-0.07118265	0.474104	0.02482079	0.01373987	0	-0.1	
0.5738	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01377987	0	-0.1	
0.574	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01381987	0	-0.1	
0.5742	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01385987	0	-0.1	
0.5744	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01389987	0	-0.1	
0.5746	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01393987	0	-0.1	
0.5748	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01397987	0	-0.1	
0.575	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01401987	0	-0.1	
0.5752	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01405987	0	-0.1	
0.5754	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01409987	0	-0.1	
0.5756	0	5E-09	-0.07015899	0.4760979	0.02521957	0.01413987	0	-0.1	
0.5758	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01417987	0	-0.1	
0.576	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01421987	0	-0.1	
0.5762	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01425987	0	-0.1	
0.5764	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01429987	0	-0.1	
0.5766	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01433987	0	-0.1	
0.5768	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01437987	0	-0.1	
0.577	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01441987	0	-0.1	
0.5772	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01445987	0	-0.1	
0.5774	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01449987	0	-0.1	
0.5776	0.002532571	5E-09	-0.06915581	0.4780919	0.02561838	0.01453987	0	-0.1	
0.5778	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01457987	0	-0.1	
0.578	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01461987	0	-0.1	
0.5782	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01465987	0	-0.1	
0.5784	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01469987	0	-0.1	
0.5786	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01473987	0	-0.1	
0.5788	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01477987	0	-0.1	
0.579	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01481987	0	-0.1	
0.5792	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01485987	0	-0.1	
0.5794	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01489987	0	-0.1	
0.5796	0.005481919	5E-09	-0.06817269	0.4800861	0.02601721	0.01493987	0	-0.1	
0.5798	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01497987	0	-0.1	
0.58	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01501987	0	-0.1	
0.5802	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01505987	0	-0.1	
0.5804	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01509987	0	-0.1	
0.5806	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01513987	0	-0.1	
0.5808	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01517987	0	-0.1	
0.581	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01521987	0	-0.1	
0.5812	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01525987	0	-0.1	
0.5814	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01529987	0	-0.1	
0.5816	0.008372281	5E-09	-0.06720924	0.4820803	0.02641607	0.01533987	0	-0.1	
0.5818	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01537987	0	-0.1	
0.582	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01541987	0	-0.1	
0.5822	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01545987	0	-0.1	
0.5824	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01549987	0	-0.1	
0.5826	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01553987	0	-0.1	
0.5828	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01557987	0	-0.1	
0.583	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01561987	0	-0.1	
0.5832	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01565987	0	-0.1	
0.5834	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01569987	0	-0.1	
0.5836	0.01120484	5E-09	-0.06626505	0.4840748	0.02681495	0.01573987	0	-0.1	
0.5838	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01577987	0	-0.1	
0.584	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01581987	0	-0.1	
0.5842	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01585987	0	-0.1	
0.5844	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01589987	0	-0.1	
0.5846	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01593987	0	-0.1	
0.5848	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01597987	0	-0.1	
0.585	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01601987	0	-0.1	
0.5852	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01605987	0	-0.1	
0.5854	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01609987	0	-0.1	
0.5856	0.01398074	5E-09	-0.06533975	0.4860693	0.02721386	0.01613987	0	-0.1	
0.5858	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01617987	0	-0.1	
0.586	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01621987	0	-0.1	
0.5862	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01625987	0	-0.1	
0.5864	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01629987	0	-0.1	
0.5866	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01633987	0	-0.1	
0.5868	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01637987	0	-0.1	
0.587	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01641987	0	-0.1	
0.5872	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01645987	0	-0.1	
0.5874	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01649987	0	-0.1	
0.5876	0.01670112	5E-09	-0.06443296	0.4880639	0.02761278	0.01653987	0	-0.1	
0.5878	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01657987	0	-0.1	
0.588	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01661987	0	-0.1	
0.5882	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01665987	0	-0.1	
0.5884	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01669987	0	-0.1	
0.5886	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01673987	0	-0.1	
0.5888	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01677987	0	-0.1	
0.589	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01681987	0	-0.1	
0.5892	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01685987	0	-0.1	
0.5894	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01689987	0	-0.1	
0.5896	0.0193671	5E-09	-0.0635443	0.4900586	0.02801172	0.01693987	0	-0.1	
0.5898	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01697987	0	-0.1	
0.59	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01701987	0	-0.1	
0.5902	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01705987	0	-0.1	
0.5904	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01709987	0	-0.1	
0.5906	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01713987	0	-0.1	
0.5908	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01717987	0	-0.1	
0.591	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01721987	0	-0.1	
0.5912	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01725987	0	-0.1	
0.5914	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01729987	0	-0.1	
0.5916	0.02197976	5E-09	-0.06267341	0.4920534	0.02841069	0.01733987	0	-0.1	
0.5918	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01737987	0	-0.1	
0.592	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01741987	0	-0.1	
0.5922	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01745987	0	-0.1	
0.5924	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01749987	0	-0.1	
0.5926	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01753987	0	-0.1	
0.5928	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01757987	0	-0.1	
0.593	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01761987	0	-0.1	
0.5932	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01765987	0	-0.1	
0.5934	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01769987	0	-0.1	
0.5936	0.02454016	5E-09	-0.06181995	0.4940484	0.02880967	0.01773987	0	-0.1	
0.5938	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01777987	0	-0.1	
0.594	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01781987	0	-0.1	
0.5942	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01785987	0	-0.1	
0.5944	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01789987	0	-0.1	
0.5946	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01793987	0	-0.1	
0.5948	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01797987	0	-0.1	
0.595	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01801987	0	-0.1	
0.5952	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01805987	0	-0.1	
0.5954	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01809987	0	-0.1	
0.5956	0.02704936	5E-09	-0.06098355	0.4960434	0.02920868	0.01813987	0	-0.1	
0.5958	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01817987	0	-0.1	
0.596	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01821987	0	-0.1	
0.5962	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01825987	0	-0.1	
0.5964	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01829987	0	-0.1	
0.5966	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01833987	0	-0.1	
0.5968	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01837987	0	-0.1	
0.597	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01841987	0	-0.1	
0.5972	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01845987	0	-0.1	
0.5974	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01849987	0	-0.1	
0.5976	0.02950837	5E-09	-0.06016388	0.4980385	0.02960771	0.01853987	0	-0.1	
0.5978	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01857987	0	-0.1	
0.598	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01861987	0	-0.1	
0.5982	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01865987	0	-0.1	
0.5984	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01869987	0	-0.1	
0.5986	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01873987	0	-0.1	
0.5988	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01877987	0	-0.1	
0.599	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01881987	0	-0.1	
0.5992	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01885987	0	-0.1	
0.5994	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01889987	0	-0.1	
0.5996	0.03191821	5E-09	-0.0593606	0.5000337	0.03000675	0.01893987	0	-0.1	
0.5998	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01897987	0	-0.1	
0.6	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01901987	0	-0.1	
0.6002	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01905987	0	-0.1	
0.6004	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01909987	0	-0.1	
0.6006	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01913987	0	-0.1	
0.6008	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01917987	0	-0.1	
0.601	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01921987	0	-0.1	
0.6012	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01925987	0	-0.1	
0.6014	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01929987	0	-0.1	
0.6016	0.03427984	5E-09	-0.05857339	0.5020291	0.03040582	0.01933987	0	-0.1	
0.6018	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01937987	0	-0.1	
0.602	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01941987	0	-0.1	
0.6022	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01945987	0	-0.1	
0.6024	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01949987	0	-0.1	
0.6026	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01953987	0	-0.1	
0.6028	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01957987	0	-0.1	
0.603	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01961987	0	-0.1	
0.6032	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01965987	0	-0.1	
0.6034	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01969987	0	-0.1	
0.6036	0.03659424	5E-09	-0.05780192	0.5040245	0.0308049	0.01973987	0	-0.1	
0.6038	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.01977987	0	-0.1	
0.604	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.01981987	0	-0.1	
0.6042	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.01985987	0	-0.1	
0.6044	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.01989987	0	-0.1	
0.6046	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.01993987	0	-0.1	
0.6048	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.01997987	0	-0.1	
0.605	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.02001987	0	-0.1	
0.6052	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.02005987	0	-0.1	
0.6054	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.02009987	0	-0.1	
0.6056	0.03886236	5E-09	-0.05704588	0.5060201	0.03120401	0.02013987	0	-0.1	
0.6058	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02017987	0	-0.1	
0.606	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02021987	0	-0.1	
0.6062	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02025987	0	-0.1	
0.6064	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02029987	0	-0.1	
0.6066	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02033987	0	-0.1	
0.6068	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02037987	0	-0.1	
0.607	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02041987	0	-0.1	
0.6072	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02045987	0	-0.1	
0.6074	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02049987	0	-0.1	
0.6076	0.04108511	5E-09	-0.05630497	0.5080156	0.03160313	0.02053987	0	-0.1	
0.6078	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02057987	0	-0.1	
0.608	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02061987	0	-0.1	
0.6082	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02065987	0	-0.1	
0.6084	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02069987	0	-0.1	
0.6086	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02073987	0	-0.1	
0.6088	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02077987	0	-0.1	
0.609	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02081987	0	-0.1	
0.6092	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02085987	0	-0.1	
0.6094	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02089987	0	-0.1	
0.6096	0.04326341	5E-09	-0.05557887	0.5100113	0.03200226	0.02093987	0	-0.1	
0.6098	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02097987	0	-0.1	
0.61	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02101987	0	-0.1	
0.6102	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02105987	0	-0.1	
0.6104	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02109987	0	-0.1	
0.6106	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02113987	0	-0.1	
0.6108	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02117987	0	-0.1	
0.611	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02121987	0	-0.1	
0.6112	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02125987	0	-0.1	
0.6114	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02129987	0	-0.1	
0.6116	0.04539814	5E-09	-0.05486729	0.5120071	0.03240142	0.02133987	0	-0.1	
0.6118	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02137987	0	-0.1	
0.612	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02141987	0	-0.1	
0.6122	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02145987	0	-0.1	
0.6124	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02149987	0	-0.1	
0.6126	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02153987	0	-0.1	
0.6128	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02157987	0	-0.1	
0.613	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02161987	0	-0.1	
0.6132	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02165987	0	-0.1	
0.6134	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02169987	0	-0.1	
0.6136	0.04749018	5E-09	-0.05416994	0.514003	0.03280059	0.02173987	0	-0.1	
0.6138	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02177987	0	-0.1	
0.614	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02181987	0	-0.1	
0.6142	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02185987	0	-0.1	
0.6144	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02189987	0	-0.1	
0.6146	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02193987	0	-0.1	
0.6148	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02197987	0	-0.1	
0.615	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02201987	0	-0.1	
0.6152	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02205987	0	-0.1	
0.6154	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02209987	0	-0.1	
0.6156	0.04954037	5E-09	-0.05348654	0.5159989	0.03319978	0.02213987	0	-0.1	
0.6158	0.05154957	5E-09	-0.05281681	0.5179949	0.03359898	0.02217987	0	-0.1	
0.616	0.05154957	5E-09	-0.05281681	0.5179949	0.03359898	0.02221987	0	-0.1	
0.6162	0.05154957	5E-09	-0.05281681	0.5179949	0.03359898	0.02225987	0	-0.1	
